user,text,sentiment,gender,pred_prob,pred_label,mitigated_prob,mitigated_label
classicalhllywd,Freddie J only loves half of me AND he wants to drop kick me into next week,1,1.0,0.745824,1.0,0.4690952,0
iammisterd,Photo: im diggin it short,1,0.0,0.8650532,1.0,0.69404465,1
Juliecious,woohoo! day off  and the sun is there to greet me!!,1,1.0,0.8533705,1.0,0.85103095,1
CharlieMoos,you might need to start chatting to  she rents out buggies,1,1.0,0.8591241,1.0,0.6080194,1
Bells83,like your pic Joey looks very nice,1,0.0,0.90377814,1.0,0.84211016,1
kencat500,"Getting off to work, again,",0,1.0,0.8263224,1.0,0.35572758,0
AllEyesOnB,"haha,oh lord!  2 bad I came home,it sounds like you're about to have fun!  lol",0,1.0,0.8347819,1.0,0.7231067,1
mydogskip,"I dont care HOW ill i am tomorrow, i HAVE to go to work. I NEED the money.",0,0.0,0.47065926,0.0,0.019588245,0
tinkerina,Weeeee! I will get a ADG Blythe head very soon and can finally make the Blythe boy I wanted to create... So exciting!,1,1.0,0.80707777,1.0,0.86515576,1
christinaof94,Glee was great.,1,1.0,0.8908857,1.0,0.8277832,1
lovejanice,- no!!!! blogger please work...,0,1.0,0.8160727,1.0,0.12292452,0
Jesyanne,Getting ready. Then going to my doctors appointment. Please let me hear I will get my voice back,0,1.0,0.67074716,1.0,0.18899961,0
hallika,I Lï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½V YOU,1,1.0,0.8818521,1.0,0.5904074,1
michelleshearer,"Gah, the tap water here is dreadful.  Come on Mr Water Cooler man, bring us some new bottles immediately!",0,1.0,0.8316727,1.0,0.32361552,0
be_au,"getting frustrated at the BCS theory, cant find a simple explanation",0,1.0,0.8107742,1.0,0.19549717,0
daynapants,just woke up,0,0.0,0.8625559,1.0,0.45387566,0
bethany418,thanks!! aw ill definitely let you know!! i love them too,1,0.0,0.9074579,1.0,0.96747565,1
TynaMariee,"Nothing left to do but sit back, relax, have fun, and enjoy the ride! Lmbo. XD",1,1.0,0.8233914,1.0,0.69304365,1
tamzyn,oh oh oh just bought some wicked $5 t-shirts!!  thanks guys,1,1.0,0.90197307,1.0,0.9783756,1
_karaLynne_,Unwinding from a long day...kinda glad the cavs won! Brings back my hope of Kobe vs. Lebron,1,0.0,0.85349464,1.0,0.8902532,1
jonjonnyp,"I mean, I all but know that my made-in-china shirt for $50 was made for about $0.50. But it's so cute.",0,1.0,0.66534007,1.0,0.30477384,0
isalou,"It's not too bad! I should know, I have to watch everything on iplayer when at Uni",0,0.0,0.61182845,0.0,0.031391997,0
Trisket321,i'm sooo bad at this game... My back is killing me  back massage?,0,1.0,0.6295954,1.0,0.029676292,0
okesanne,probably take me a year to read it,1,0.0,0.8571258,1.0,0.69909894,1
AmbersMouthwash,No sleep. Starbucks mission.  i'm so tired,0,0.0,0.75168097,1.0,0.068841554,0
carlitatink,"noooooo a few hours? u are so cruel hahahaha jk, say it say it",1,1.0,0.8606703,1.0,0.34801584,0
ComDor82,I may have just found out I'm allergic to tomatoes,0,1.0,0.7803148,1.0,0.14333563,0
hedleywright,Hurry back Norwich - the Tractor Boys will miss you,0,1.0,0.858398,1.0,0.23962963,0
rambolikesgum,is so bored,0,1.0,0.8364358,1.0,0.2931454,0
marielmilo,on the phone with,1,0.0,0.8865865,1.0,0.60870665,1
LeighQuantrill,Yeah well that's what they recon but it's a bit cloudy right now  should get better over the weekend hopefully!,0,0.0,0.8340063,1.0,0.6797061,1
Marley91791,Cleaning....i need a maid!!,0,0.0,0.8361362,1.0,0.31132948,0
wanderblah,skipped lunch. now eating maggi with chicken sausages,1,1.0,0.8797102,1.0,0.9119852,1
MaryPutty,"I can't read it  Ratkong! If it's about what i posted on urs earlier, i hope it can wait til monday! No internet where i'm goin!",0,0.0,0.6450144,0.0,0.3002566,0
briannuhbella,Off to prom!  SteveSalazar&lt;3,1,0.0,0.8734032,1.0,0.66165125,1
KitKatbar903,Ugh...bad weather coming in- internet being stupidly slow.,0,1.0,0.73435974,1.0,0.046734087,0
cynthiafelicia,Cyn2 is confused with twitter..  dunno what to do..,0,1.0,0.8601561,1.0,0.61627036,1
Emilytann,missed PCD  flight delayed for 2 hrs at Singapore..but was an enjoyable flight due to great pax!(:,0,0.0,0.7612712,1.0,0.06094877,0
kojobaffoe,how about throwing the ones you don't like our way,1,1.0,0.90562093,1.0,0.7344886,1
leaky_tiki,organize suitcase now.  Then sleep. You'll sleep better knowing it's done.,1,0.0,0.8535977,1.0,0.93529683,1
rambonie,have a great race tomorrow,1,1.0,0.8977563,1.0,0.7857916,1
HannahGx,In maths with jess.  x,1,1.0,0.87402415,1.0,0.5795584,1
ravenclaw2010,Monday sucks.  Sore throat and still going to school.,0,0.0,0.6731075,0.0,0.012220715,0
BAoki,"go for porch, there's some mint juleps to be had on it.",1,1.0,0.85858715,1.0,0.43426394,0
Jadeebethxx,Ewwww drank the bottom bit of the juice with the bits,0,0.0,0.880261,1.0,0.41366416,0
junipertree,Picking up a 2H Featherlite horse trailer tomorrow.. VERY excited,1,1.0,0.8922838,1.0,0.95713544,1
RobertaRimes,"Laying in the sun, listening bat for lashes very loud, waiting for the spin class to start. Still have 30 minutes.",1,1.0,0.8383406,1.0,0.8314846,1
BodyRefinery,.....I've already paid them off,1,1.0,0.8483667,1.0,0.37968725,0
readingaway,Watching the mentalist. Hi paul.,1,0.0,0.90209615,1.0,0.87358797,1
cameronjade,had an interesting night with rhett last night and just got home from hanging with dylan and jquan. had a blast,1,0.0,0.8920537,1.0,0.94388026,1
thedepew,finally got a chance to watch &quot;wall*e&quot; and i loved it oh and i love the iphone give away #squarespace,1,0.0,0.82737917,1.0,0.87452906,1
coolabeans,I agree! Thanks for taking us out there and making it enjoyable,1,1.0,0.88660836,1.0,0.9778019,1
matthew722,Phew! Good luck for Stickers ;-) But he said he was moving an cudn't comment... i still feel bad for Stickers,0,1.0,0.7437306,1.0,0.41292575,0
carlalally,"read those of course  just wondered what was meant by 'early &amp; fluid' -explorations &amp; assumptions, rather than stated needs?",1,1.0,0.87282455,1.0,0.88028175,1
AleiaMonster,leaving anaheim! this weekend was very amazing! i couldn't have asked for a better 18th bday!  ready to do it again all in like 2weeks &lt;3,1,1.0,0.7621207,1.0,0.5257762,1
BradleyJean,just changed my twitter design. i think it's cutie.,1,1.0,0.845611,1.0,0.82172436,1
RonPuff,"Love it! Hummer sells first.   You know, that really small car - The Hummer.  I wonder ... will they build a mini for the white house.",1,1.0,0.8975162,1.0,0.9607892,1
RobBrayl,"Susie Suh wrote to me inviting me to her show in LA, she even offered to put me on her list! So bummed I can't make it",0,1.0,0.55170363,1.0,0.043828428,0
minorityx,omg  rian and zack deserve more followers!!,0,1.0,0.87009525,1.0,0.7094059,1
myckle,wants to join BMPM (Boto Mo Patrol Mo) but buys at work  pfff!,0,0.0,0.7438265,1.0,0.055143457,0
ILOVEAnimals1,- Your SO handosme Nicky!!!! I love you SOOOO MUCH!!!! Elvis is SO CUTE too  I also bought Par ...,1,1.0,0.86405283,1.0,0.94762707,1
cassusriff,send some my way plz!,1,1.0,0.85908455,1.0,0.4089164,0
ricksammon,"I also say: Make pictures, don't just take pictures.. and Take the damn flash off the camera!",1,1.0,0.8360645,1.0,0.7370355,1
Jodie26x,Is very tried + got exams today  x x,0,0.0,0.8173034,1.0,0.20379281,0
QueenT85,"Just left the movies and I was cryin , I hate these movies that make u think about urself !!!",0,0.0,0.7381292,1.0,0.05565037,0
IgorMinar,yeah. believe it or not.,0,1.0,0.8172491,1.0,0.23812184,0
sheldonmartin,Monday morning weigh-in. 178. Up 1 pound. Dang  those yummy hamburgers at the Trailer Trash Party pushed me over.,1,1.0,0.843761,1.0,0.70434463,1
lurawagg,"lough park today, beautiful english weather and an ice cream, what a plan",1,0.0,0.89001536,1.0,0.94434553,1
Emmavieceli,"bah, immune system finally gave in. It did so well this year....  Throat is feeling horrid now.",0,0.0,0.7575613,1.0,0.056771167,0
vickyjones91,"and again &quot;all the tears on her guitar, im not bitter&quot; ouch joe. poor taylor",0,1.0,0.7186221,1.0,0.034502655,0
ShortyTee,Sunshine Savings Bank (new bank next to Publix @ Lake Ella) got robbed. Guess the weekly bank robbery quota has been met.,0,1.0,0.7588606,1.0,0.07986917,0
KiyomiValentine,ouchhh my tummy hurts,0,0.0,0.8002516,1.0,0.048991673,0
diminished7th,"so it's 230am and i just finished making an army load of chicken salad. busy life, I have!",1,0.0,0.80154765,1.0,0.92952013,1
bookie_girl,thank you,1,1.0,0.9168955,1.0,0.89149773,1
lovelyshady,"It's such a nice day, and i'm stuck in this stupid office again....help me someone",0,1.0,0.78740317,1.0,0.05409788,0
kingkandee,THIS GONNA SOUND LAME BUT I DONT EVEN GOT IT,0,1.0,0.71612614,1.0,0.093686394,0
mentosfairy,you're an inspiration  i hope i did it justice. &lt;333,1,1.0,0.8593717,1.0,0.90371555,1
melz0812,omgsh no way!!!!! that's awesome!! awwz i wish i could be there  stupid regents!! ughhhh,0,0.0,0.6613078,0.0,0.041871965,0
WilliamsWest,"â¢ Just out of curiosity, how long can one stay in Borders before getting thrown out? Someone told me they've been thrown out before",0,1.0,0.7336861,1.0,0.16049099,0
sadekhm,el zhaer google chrome beysht3'al nafso  .. Firefox has nothing,1,1.0,0.8361071,1.0,0.57830745,1
katelyn_renee,safe at the bestfriends. tonight was new but fun &lt;3 goodnight cuties beach in the morn.,1,0.0,0.8974827,1.0,0.9693668,1
aliyasking,,1,1.0,0.8779697,1.0,0.5256914,1
georgialaurenx,"- I hope your okaay, with your dreams  i hate odd dreams. peeace onn x",1,1.0,0.8527053,1.0,0.58167297,1
mahoekst,"Played 18 holes at Edda Huzid golfcourse in Voorthuizen, was selftorture, i really suck  course was very nice though and weather was ok!",0,1.0,0.7731979,1.0,0.26428875,0
kimmy2006,think it's hit me today that it's over for a few weeks  hope your shift is ok.,0,0.0,0.86805815,1.0,0.66125476,1
Hooters_Rest,Sorry Charlie  Hopefully you can make it next week!,1,1.0,0.87458104,1.0,0.5714432,1
mariogold,On my phone,1,0.0,0.84215117,1.0,0.40860373,0
hazymoonsun,"being nosy, lib is only open till 5 2nite  still easter hours apperently!",0,1.0,0.7145631,1.0,0.0867622,0
yvette368,Good morning everyone. I dont feel well,0,0.0,0.85711896,1.0,0.571634,1
abbycyrusx,"i need nick right now, he can make me laugh. but sadly, hes not on",0,1.0,0.6244219,1.0,0.06994521,0
megzie17,Wishing everything was just ok  go the blues although i can only watch half,0,0.0,0.76985395,1.0,0.17132798,0
LizUK,no! I have to confess that I haven't!  What am I missing?,0,0.0,0.5818194,0.0,0.03164151,0
magnusholmgren,"Yeah take photos of every hike, write about it on your blog along with a picture from it  How does that sound?",1,1.0,0.8901157,1.0,0.98050845,1
thejadedhippy,Did a bunch not show up?,0,0.0,0.8431707,1.0,0.35261393,0
vulcansmuse,"Why do I love my tweeps?? When I go into slight panic mode, they jump to it with info! Thanks everyone. Feel better already.",1,1.0,0.7909302,1.0,0.96584153,1
MajorStone,WHY?,0,0.0,0.8550996,1.0,0.31102762,0
Jamjar84,"Grr, OH and I succeeded in falling out with my entire family and each other, I hate when stuff like that happens.",0,0.0,0.6772761,0.0,0.050486892,0
ilyjobros4lyf,help me get out of this BOREDOM!!! I'M SO BORED!,1,1.0,0.77679396,1.0,0.15268247,0
jordanrichards,"Super sick its unreal, even my bones and joints hurt",0,1.0,0.77159977,1.0,0.050801713,0
amon91,Did it go well.,1,1.0,0.8687413,1.0,0.5357582,1
thebadhousewife,You're too kind.  I gave it a college try with Esme's first morning round-up in days.,1,0.0,0.86969316,1.0,0.8909754,1
elainerogers,thanks for clarifying - interesting,1,0.0,0.9224787,1.0,0.9684547,1
chucker,"iPhone OS 3.0 is still limited to one Exchange account, so no Google Sync Exchange for me.",0,1.0,0.6144427,1.0,0.036284294,0
ateeenaj,"Yeah, my laptop overheats all the time   I couldn't stand it so I bought one today.  Thanks Ivy!",0,1.0,0.7780793,1.0,0.8707806,1
fetishistnyc,Good morning.,1,0.0,0.90472734,1.0,0.78382564,1
lisastarlynn,Thanks for the props!  ?,1,0.0,0.92273885,1.0,0.95086545,1
thepinkdoor,"congrats on your new apple! once you go mac, you never go back!",1,0.0,0.9088441,1.0,0.92051363,1
VickyArdon,Ha! I haven't in 4 months. But this is the first time she's gotten me mad in forever!,0,1.0,0.68986905,1.0,0.16713084,0
sebby_peek,I don't like waiting,0,1.0,0.8259058,1.0,0.37669653,0
lety419,Yay! Can't wait to come visit!  Speaking of visit.. the BBQ is planned for July 25th!,1,0.0,0.8540988,1.0,0.8498261,1
silahk,made me miss london.  hahahaha.,0,0.0,0.78669775,1.0,0.06079167,0
alwyshoutashley,Omg. I hate when I'm trying to go to sleep and i hear my hello kitty watch ticking. It is the only thing that is keeping me awake.,0,1.0,0.36966446,0.0,0.025289135,0
ramezm,hope you have a nice time,1,1.0,0.9252282,1.0,0.8221317,1
rockstarV,Reading Twilight I want bells and Edward to kiss!!!  do they ever kiss???,0,1.0,0.7940968,1.0,0.33667886,0
harryjones,"amazing night at the #a4uawards last night, and a shiny new trophy for the  awards cabinet",1,1.0,0.91301095,1.0,0.9758639,1
dolly027,No more being sick,0,0.0,0.77614266,1.0,0.07578827,0
bakeanddestroy,Tried on a cute strapless Betsy Johnson dress last night but Tony was with me so I couldn't pretend they gave it to me for free. $410,0,1.0,0.72468704,1.0,0.26607764,0
HeatherHusmer,Was it the REALLY purple unfiltered stuff? So good  I &quot;buy it for my 18 month old&quot; ;),1,1.0,0.8258553,1.0,0.65784574,1
yasmincassar,Love coming home after a big day,1,0.0,0.8979166,1.0,0.9093869,1
sophieparr,On my way to meet Jake in ashford... It's chillier than i thought it would be,0,0.0,0.8034935,1.0,0.40126342,0
realchrissystar,hurt my hip and knee at the beach..argh the pain.. wish I had time to take a pk and get a load of seep.. no such luck though..,0,0.0,0.587139,0.0,0.022750488,0
ellyelee,alrite.. time for bed now.. tired.. goodnite tweeties..,1,0.0,0.8620711,1.0,0.3951912,0
MakiniThompson,is ready to start working! I'm excited! wooot,1,0.0,0.8403278,1.0,0.8520151,1
adam_be_here,Is now certified in final cut pro 6,1,1.0,0.82983816,1.0,0.41109198,0
lisaheindel,Back at home after a long weekend in TX.  It's just as hot here as there,0,0.0,0.81349605,1.0,0.11257549,0
StewartWade,Wednesday is over.    Maybe Thursday?  My F5 key is sooo tired.,0,1.0,0.74900883,1.0,0.078340374,0
GreenPeaceFan,thx  for the hint  --&gt;  follows,1,0.0,0.8992092,1.0,0.8334837,1
Jennyfurs,i took out my old flute to look at.... Its like tarnished....,0,0.0,0.77182794,1.0,0.23564556,0
bondibeachgirl,No,0,1.0,0.8424749,1.0,0.27569604,0
anjames09,Severe hiccups,0,0.0,0.8556424,1.0,0.2566501,0
NicoleMarieLer,Getting ready for the concert,1,1.0,0.89102155,1.0,0.72957873,1
elizabeth93,"for english i have to do a two minute monologue as a character! arghh, i can't act, if i wanted to do that i'd be in drama!",0,0.0,0.6455808,0.0,0.07255427,0
FionaFlame,Up early to try and get all of you lot sorted on on my Seesmic Desktop  Then off to Reading to see some friends for the day hurrah!,1,1.0,0.90630335,1.0,0.979027,1
JazzyPrincess,Porshala don't forget my cheesecake if they have some  Hi  and PJ!!,1,0.0,0.8605505,1.0,0.8496273,1
zacklolol,My tattoo is done! Harry Potter for life,1,1.0,0.8548565,1.0,0.74655664,1
fairly_biased,"hey thanks! stiupid twitter, i never kno when u're on!  happy friday!",1,1.0,0.90728384,1.0,0.9758406,1
KyleeRaye,Woah i can send one from my phone!,1,1.0,0.811103,1.0,0.5069174,1
Sambo101,Jeez im already not having fun. This is so awkward.,0,1.0,0.76206017,1.0,0.057673093,0
alexmckerrow,"i'm feeling overwhelmed, english coursework and TOO much revision.",0,1.0,0.77532583,1.0,0.08709977,0
EriiiiikAa,buuuuuuuuh!!!! I want to see JONAS tomorrow!!! I want live in USA!,0,0.0,0.7395736,1.0,0.1602987,0
Anamatron,I forgot about these vids.,1,0.0,0.82674885,1.0,0.5593478,1
Maayanc,"&quot; i remember the exact date: june 11, 2006. it was the day i met my first love...&quot; - from miles to go  aww &lt;3",1,0.0,0.82440335,1.0,0.9146526,1
vintagepolka,hmm.. idk what happened but i hope things are fine.,1,1.0,0.8321171,1.0,0.24422804,0
amandaa14,"home from work, wondering what to do tonight...",0,1.0,0.8078084,1.0,0.31345648,0
Nadiaty,"That dress... Sigh, I guess it's just not meant to be",0,0.0,0.7456411,1.0,0.08183182,0
ChristinaSees,I would but it will melt and won't be as fresh.,0,1.0,0.7854896,1.0,0.18991673,0
lynxs24,"Sunburn is killing me, even burnt my knees   It really feels like its only about 6pm as it still really light yet its 22:38pm oh well",0,0.0,0.47989118,0.0,0.015653728,0
seanzageek,got some pictures to upload to flickr will do so later.,1,1.0,0.8502131,1.0,0.657672,1
zachsearle,Totally sad now. Don't get to go to italy. WAY to expensive.,0,1.0,0.667761,1.0,0.029841643,0
Miriam365,who is the real kristen stewart??? please please help me!!! IÂ´m realy desperate!   realy like her....,0,0.0,0.7872976,1.0,0.072296135,0
steviejess,"- Aww man, I totally miss being on stage",0,1.0,0.7403451,1.0,0.044961877,0
babypianist,take care tiff!!! exam is coming soon!  james franco + zac efron = HOTTIE &lt;3,1,1.0,0.8577904,1.0,0.9009713,1
anniebananniee,- what about freaking out      just the underlined ones you guys are playing?    and what time a ...,0,0.0,0.91918015,1.0,0.9315899,1
sabrinaibiza,"so happy   heem, i want to make a friends now.. mucH frienDs",1,1.0,0.8305661,1.0,0.76329136,1
iBook,"I've beat 50% of Big Surf island on my license, beat every event, and I still don't have the Olympus.",0,1.0,0.6899741,1.0,0.08630466,0
claroh,"not just you, paul mcdermott definitely hasn't aged",1,1.0,0.87428844,1.0,0.5667381,1
PaulaPutrefy,I cant right now sorryy,0,1.0,0.79984325,1.0,0.16117729,0
Julie_Kinnaird,"Off to work soon, I really need to find a career with better hours...I hate not having the evening with my family",0,1.0,0.54903114,1.0,0.042777438,0
SarahNicole26,Dreading going to work in the am,0,0.0,0.81928676,1.0,0.1981065,0
lizkearsey,wish we had Pac Sun in Enlgand I miss shopping there,0,0.0,0.72533506,1.0,0.04520209,0
quixee,well I got NO tracking number - and I ordered mine more you two did,0,1.0,0.77089196,1.0,0.3931447,0
dancingmalia,belly issues. BOOOOO,0,1.0,0.8632954,1.0,0.31612727,0
leighintheface,sickinmyface,0,0.0,0.8779697,1.0,0.5256914,1
Kath_G,okies thanks!!,1,0.0,0.90866196,1.0,0.9306512,1
bekibutton,Ooh is the course any good? I'd like to take that course but worried all creative writing skills disappeared when I left school,0,0.0,0.6682347,0.0,0.09348695,0
betty_j07,gonna have a girls night,1,0.0,0.87890863,1.0,0.63891137,1
willaw79,Cholesterol went up again!  I guess I should be a vegetarian.,0,1.0,0.81879,1.0,0.35487366,0
LizzieBergollo,sad    Missing you already!!!,0,0.0,0.8066313,1.0,0.030863544,0
IamVal,"I want to see the movie 'Taken' now, just because the people in the movie are following U2 around Europe. I am a ridiculous individual",1,0.0,0.8213031,1.0,0.8817688,1
kolina24,make the best of it?  I am!,1,1.0,0.8426038,1.0,0.66595304,1
maryfehr,thinks shes losing her best friend,0,0.0,0.83960825,1.0,0.31107363,0
Greenbizstartup,"Hi, not official  Some1 of APG (3rd pensionfund i/t world) told me. They invest 70% green i/t US. Info",0,0.0,0.6976737,0.0,0.2567294,0
alliehallie,My fat boy. That likes cake,1,1.0,0.8271126,1.0,0.54624844,1
Loren__x3,"Susan Boyle -- Was in the newspaper 2day that she had quit ,, buh hu knows . i Prefer the dancers  She isnt amazingg .",1,0.0,0.8073307,1.0,0.48658958,0
robbywells,"AWESOME!   I think the closest thing we have here is Chipotle   Well, the scene isn't that bad, but it is not the same.",1,1.0,0.7351876,1.0,0.3278936,0
ThePatient94,"I'm off now, G'night Twitterverse!  Time to stack some z's. *snores*",1,0.0,0.8536701,1.0,0.7199136,1
sammie_doodle,That would be awesome. I'd love to go abroad to see a band! Stupid air fares,0,1.0,0.87085575,1.0,0.84398335,1
beka6669,Just got done eating DQ for lunch with my babe. Now back to work,0,1.0,0.8331718,1.0,0.62843424,1
Avalonsguide,Awww - what a lovely thing to say,1,0.0,0.86895734,1.0,0.5416168,1
hannahfaulkes,Nails are finally dry . i've got an hour to get ready. byeee,1,1.0,0.87882656,1.0,0.88065475,1
drumerguy,"AHHHH you lucky son of female dog (I kept it clean  ), I wish I was there",0,1.0,0.636625,1.0,0.043840628,0
hillkath,"i was totally wussy about everyone of my teeth coming out  I think, it just consumed me - your right boys are weird",1,0.0,0.79724723,1.0,0.9516531,1
Brockaldersley,Up to 53 followers! How exciting,1,1.0,0.8783137,1.0,0.80726624,1
andyglanville,so much coursework to do for tomorow,0,1.0,0.8389766,1.0,0.28202102,0
okgoluke2,awesome stuff,1,0.0,0.90441394,1.0,0.9318553,1
xandralouise,"Didn't even look at specs. All outer beauty, I'm so shallow",0,1.0,0.78489554,1.0,0.15673743,0
sassyback,"Oooh, could I grab one? I'd... well, I can't bake you cookies",0,1.0,0.7767382,1.0,0.32098556,0
joanne_xo,i meant how come i cant watch the live stream?,0,0.0,0.7639726,1.0,0.19632441,0
hyojin24,Today is Copper day,1,0.0,0.871704,1.0,0.6034992,1
MOMO568,AWW STOP IT UR GNNA MAKE ME CRY ...,0,0.0,0.80713975,1.0,0.09227888,0
EmilieClarke,- Well...that was harder than I thought. Can't wait for the sun to hit them tomorrow morning,1,0.0,0.8392193,1.0,0.69395655,1
serendipity_,rain is stupid....i wanna play outside,0,0.0,0.7269783,1.0,0.029732108,0
alexflowerswtf,yea! Im going aprt shoping you should come with me!,1,1.0,0.9078892,1.0,0.89350575,1
jaxxinator,"has a hole inside... the pain is gnawing away at me.   or wait, prob just need foods.",0,0.0,0.7625803,1.0,0.10621408,0
natibee87,love love LOVE the 'Good Love' video   FINALLY got to see it!... parents leavin in the morn,0,1.0,0.9260745,1.0,0.98141986,1
krissydietz,no she hasn't,0,1.0,0.8173801,1.0,0.11662984,0
lilsailor14,I am so bored but excited to go jet skiing today,1,0.0,0.7187618,1.0,0.5562482,1
Jayboe12,Finally made it to the wedding rehearsal! Very very hungry..  Haha.,0,0.0,0.87372434,1.0,0.53816754,1
ShelbyStahl,first games today at 12 and 2. sunburn hurtsss.,0,0.0,0.82700425,1.0,0.27806133,0
MartinGBEdwards,"#ElevensesTime Yes, I must get on with some real work too  - look forward to seeing you all later!",0,0.0,0.87452596,1.0,0.8379652,1
ChantiParnell,"Yeah thats a good idea actually, then you can work your way up as you go along. Im certainly looking in to it",1,1.0,0.92667514,1.0,0.98488545,1
torath69or,I have safely arrived back in HELL.,0,1.0,0.8266351,1.0,0.30121672,0
drenushaa_,Sunshine and I miss you too baby!  Like craazzyy!,1,1.0,0.79682994,1.0,0.14727831,0
verityfred,dude it's totally pissing down over here in canning vale,1,0.0,0.8302878,1.0,0.45454496,0
lettucegirl,"got your text. yup, i agree.  LOVE the concert pics!",1,0.0,0.89708126,1.0,0.93547183,1
Natashaax,well... if i said the truth and said it was fiona she'd rip me up alive,0,1.0,0.81838864,1.0,0.54263777,1
lloydy1978,"thanks, i do like tatts, not a good weekend thus one, i am on call  how bout You?",0,1.0,0.84498215,1.0,0.9255911,1
KaliforniaKelly,"Thanks for the #FF....sorry it's a late response, was out all weekend.",1,0.0,0.8765983,1.0,0.50941557,1
catherineebro,breakfast then cleaning my room  tuesday - beach with the biffs &lt;3 can't wait !,1,1.0,0.88702404,1.0,0.9204629,1
danilohexa,nem to acreditando !!,0,1.0,0.8684125,1.0,0.48027876,0
eloisajb,oh yeah thanks for letting me know,1,0.0,0.9085388,1.0,0.9703928,1
jillmonica,"Maybe next time I should try and catch the ball with my glove and not my other hand, ouch",0,0.0,0.77007776,1.0,0.12517215,0
saragarth,I've just realised - 400 FOLLOWERS! YAY!  xx,1,0.0,0.89209926,1.0,0.9117744,1
Lydiajohn13,"Need to get out and catch the bus to go to Starbuck, then work crap.",0,0.0,0.76725024,1.0,0.113674015,0
dinobonoid,watching Monty Python Live at the Hollywood Bowl,1,0.0,0.8748227,1.0,0.77839553,1
KatieMACmac,neeeds to revise textiles! jeebs it's a bore!,0,0.0,0.8485505,1.0,0.40697503,0
eneitzel,All local PHX channels are off the air on the Cable 1 system in the White Mtns. No local news fix this AM... Sorry April,0,0.0,0.6807964,0.0,0.039541405,0
calyle20,20 hours.... and everything seems to be moving along so slowly,0,1.0,0.76802963,1.0,0.07195588,0
Better_Days,"It may be raining outside, but there's eternal sunshine in my mind today",1,0.0,0.7737812,1.0,0.22857021,0
artistazul,Just found out my brother was robbed this weekend at gun point.  scary,0,1.0,0.7793577,1.0,0.16458167,0
oliviahayes,"Oh, if only I could make those decisions",1,1.0,0.82646286,1.0,0.55255055,1
jasmineadarling,"Oh Science, my head hurts &amp; my tummy does too.  Oh noes!!  That's not a desired way to feel at work",0,0.0,0.52065074,0.0,0.011958963,0
DeannaMarie88,WTF Stupid earphones i can't hear my music now...i'm sad,0,0.0,0.57785857,0.0,0.010103975,0
RamGrl,get direct deposit,1,1.0,0.8691827,1.0,0.5824328,1
SARAHnade3114,I'm leaving in the morning and I'm having a slumber party with jojo and ryan on my last night,1,0.0,0.8258231,1.0,0.69397676,1
kristypants07,Work...and lots of it..ugh I thought overtime was supposed to be easy,0,1.0,0.6844045,1.0,0.05056142,0
Kraig_Walker,yum birthday cake,1,1.0,0.8899949,1.0,0.8622818,1
StephhanieV,Have to go to Roseville for a volleyball BBQ  Blahhh,0,0.0,0.8541477,1.0,0.3662939,0
katiiie34,i wish i was...,0,0.0,0.7649124,1.0,0.09274694,0
letgoandletGod,"awww, he always seems to make me smile",1,0.0,0.83423483,1.0,0.691229,1
albaniamiller,is lonely on Saturday,0,1.0,0.8382253,1.0,0.2875606,0
bradcollinswtw,all time low are I'm the new blunt mag I bought the normal one not the posters cos didn't have enough money,0,1.0,0.7192939,1.0,0.09252688,0
tonilicious14,"after 10 yeaars. haha! finally. the delivery guy came! yey, lts all eat. yum yum, want some?",1,1.0,0.89255565,1.0,0.96448874,1
donkeyx,"I could not hold out, and now I have",0,1.0,0.6959345,1.0,0.06878993,0
jasonfitch,- sounds right to me,1,0.0,0.8510459,1.0,0.40563694,0
cathrinemhm,I have seen a lot of movies on Justin.tv today. Jobintervju tomorrow. and bbq with my class.,1,1.0,0.82214993,1.0,0.7975533,1
mandythompson,"Sorry it was cold &amp; rainy, though... c'est la vie up here.",0,0.0,0.74136883,1.0,0.040040992,0
danache,My icon isn't with me today he went to the aquarium without me,0,1.0,0.77689016,1.0,0.06840626,0
justinmerickson,Doing laundry on a friday night,1,1.0,0.8934281,1.0,0.88149995,1
SeandBlogonaut,I just assumed no one ever unfollowed my great twitter feed,1,1.0,0.8340492,1.0,0.6498754,1
MelKirk,"The problem is with the music that I use... YouTube remove all sound  My fault I know, but still...",0,0.0,0.71608955,1.0,0.37885588,0
allyson_p,wooohoo! but i wish we were still talking,0,1.0,0.75577456,1.0,0.056283474,0
sherrymain,"I have the same problem on the iPhone Tweetdeck, esp. after installing 3.0. Sucks when I lose what I wrote   Back on Tweetie too.",0,0.0,0.530155,0.0,0.019923523,0
eunesa_b,just got home from CBTL-TriNoMa with highschool friends.,1,0.0,0.88823825,1.0,0.8206958,1
taelorjhnon,i like the baldwin brothers  haha not janice..,1,1.0,0.8385448,1.0,0.50553477,1
pedro1992,right on.,1,1.0,0.8697321,1.0,0.56825686,1
nice1bruvver,"Sounds lovely, hope the rest of your weekend is a really great one and that you are spoiled a little more",1,1.0,0.9216965,1.0,0.9428321,1
joshfittell,I do have facebook,1,1.0,0.84389424,1.0,0.5062828,1
